"FIPS","State","County","Cancer.B","Cancer.C","Cancer.D","HeartDis.D","Cancer.E","HeartDis.E","HeartDis.F","Cancer.F","Homicide.B","Injury.C","Poor.Health","Diabetes","PhysicianShortage.Score","BroadBand.Score","Structural.Score","RaD.Score","Telehealth.Score.Raw","Score.adj","Telehealth.Score.Raw.Adj","Telehealth.Score.Final","CHSI.Score"
"01033","AL","Colbert",NA,4.08071748878924,9.3757181156645,9.06619903551074,6.48850016196955,8.67380025940337,6.05431309904153,7.16613418530351,NA,4.49025069637883,8.15605095541401,8.57643312101911,NA,3.25531914893617,8.54018912529551,8.02972399150743,91.9533493842335,18.2577433936933,110.211092777927,90.6528879565918,55.3956330420613
"01035","AL","Conecuh",NA,NA,8.88548448870165,7.84305129329242,8.140589569161,7.47081712062257,8.17252396166134,6.27156549520767,NA,NA,9.88853503184713,9.93312101910828,NA,2.25886524822695,6.95626477541371,3.18895966029724,79.0097776635399,26.65702803043,105.66680569397,87.2891625115636,46.7840319286466
"01037","AL","Coosa",NA,NA,7.61394101876676,1.04778605874616,6.84159378036929,8.77107652399481,6.86581469648562,7.72204472843451,NA,NA,9.28662420382166,9.64012738853503,9.8220640569395,2.64184397163121,NA,NA,70.2529164277245,26.1570133402394,96.4099297679639,78.0680834978413,38.8622568067971
"01039","AL","Covington",NA,NA,0.578322481807736,5.67733450241122,5.60738581146745,8.95590142671855,6.53993610223642,7.57507987220447,NA,4.81894150417827,8.15605095541401,8.07006369426752,NA,3.63829787234043,8.54018912529551,8.50106157112527,76.6585649194669,26.3471461293947,103.005711048862,84.9676362533247,39.7529017010241
"01041","AL","Crenshaw",NA,NA,6.74454232094983,7.42656729504603,7.80369290573372,6.98443579766537,7.75399361022364,4.61980830670927,NA,NA,8.93630573248408,8.88216560509554,7.90035587188612,1.83333333333333,1.31205673758865,4.64543524416136,74.8426927608769,24.2280647916467,99.0707575525236,81.0463264550649,41.3330402363279
"01043","AL","Cullman",NA,NA,2.71160474913826,6.4094695309075,0.489148040168448,4.90920881971466,7.32907348242811,6.60702875399361,NA,7.17548746518106,7.39171974522293,6.23885350318471,NA,7.61347517730496,6.95626477541371,4.64543524416136,68.4767692868193,17.3385720884437,85.815341375263,63.9071848424646,35.6310208415316
"01045","AL","Dale",NA,NA,7.36499425507468,NA,8.80142533203758,5.83333333333333,6.86581469648562,5.61980830670927,NA,8.74094707520891,8.01273885350319,6.95541401273885,NA,5.4113475177305,6.95626477541371,0.747346072186836,71.3094342304225,23.0828521264902,94.3922863569127,75.640721041089,43.2263229988494
"01047","AL","Dallas",NA,NA,7.85522788203753,8.38667251205612,6.04146420472951,7.6621271076524,6.86581469648562,5.93929712460064,NA,1.12534818941504,9.84394904458599,9.94585987261146,NA,3.26595744680851,6.95626477541371,2.14012738853503,76.0281102449316,19.38087311197,95.4089833569016,76.8816393848238,43.8759517169769
"01049","AL","DeKalb",5.37254901960784,NA,3.83378016085791,6.4094695309075,0.489148040168448,4.6822308690013,8.72843450479233,4.4888178913738,NA,7.65459610027855,8.76751592356688,6.23885350318471,NA,4.66312056737589,6.95626477541371,2.68789808917197,70.9726789757008,20.9255655502186,91.8982445259194,72.4502750423816,41.6590261169877
"01051","AL","Elmore",NA,NA,3.83378016085791,7.42656729504603,7.2562358276644,8.23605706874189,6.19488817891374,5.32907348242811,NA,3.49860724233983,6.47770700636943,4.37898089171975,NA,4.66312056737589,6.95626477541371,7.0828025477707,71.3340850446414,25.0818981597041,96.4159832043455,78.0751506661034,41.7752092559919
"01053","AL","Escambia",NA,NA,1.52049023362696,8.74177992108724,5.93780369290573,8.67380025940337,9.71246006389776,8.30031948881789,NA,8.61281337047354,9.58917197452229,9.5796178343949,7.90035587188612,3.49290780141844,7.15130023640662,7.46496815286624,96.6777889017071,22.7816878742903,119.459476775997,95.4007235910155,51.4994670302125
"01055","AL","Etowah",NA,NA,0.578322481807736,9.74572555896536,5.60738581146745,9.24773022049287,5.74121405750799,5.93929712460064,NA,7.65459610027855,8.76751592356688,8.21019108280255,NA,6.08510638297872,6.95626477541371,8.11464968152866,82.6479992014111,20.1603749827425,102.808374184154,84.7848849949583,44.5142713551206
"01057","AL","Fayette",NA,NA,9.3757181156645,2.7224901359053,8.140589569161,9.05966277561608,8.06070287539936,5.32907348242811,NA,8.85793871866295,8.50955414012739,8.57643312101911,NA,1.35815602836879,6.95626477541371,5.23991507430998,82.1864988120763,20.7123297918447,102.898828603921,84.8688360788326,51.5461756728373
"01059","AL","Franklin",NA,NA,5.39256989659134,5.27400263042525,7.2562358276644,8.77107652399481,6.69329073482428,5.93929712460064,NA,8.27298050139276,8.90764331210191,7.31528662420382,NA,1.3758865248227,6.95626477541371,7.97452229299363,80.1290567690292,20.0557710623505,100.18482783138,82.215623707253,47.5994532394935
"01061","AL","Geneva",NA,NA,2.71160474913826,1.83691363437089,6.68934240362812,7.14007782101167,7.96805111821086,6.27156549520767,NA,8.38440111420613,8.4171974522293,8.28662420382166,NA,1.78368794326241,6.95626477541371,2.14012738853503,68.5858580990357,25.3059091986673,93.891767297703,75.0168547028895,41.0019563357736
"01063","AL","Greene",NA,NA,2.14094216775182,4.15607189829022,6.1839974084872,9.31582360570687,8.62939297124601,5.61980830670927,NA,4.81894150417827,9.97770700636943,9.9968152866242,NA,2.83333333333333,6.95626477541371,1.03184713375796,71.6609453978683,24.8193859308695,96.4803313287378,78.1501938215295,40.8649778623697
"01065","AL","Hale",NA,NA,7.61394101876676,9.79395002192021,7.04243602202786,8.37548638132296,7.32907348242811,5.93929712460064,NA,1.73816155988858,9.79617834394904,9.85031847133758,NA,4.12765957446809,6.95626477541371,4.64543524416136,83.2082020202849,18.4937278983164,101.701929918601,83.7329955779355,47.8323456109551
"01067","AL","Henry",NA,NA,8.62121792416699,3.44585708022797,7.42792355037253,7.47081712062257,7.04792332268371,5.93929712460064,NA,NA,7.78343949044586,9.01273885350319,NA,0.975177304964539,NA,NA,57.724391771588,26.7434561843373,84.4678479559253,61.8959520032575,39.9530361226744
"01069","AL","Houston",NA,NA,8.88548448870165,9.32485751863218,8.49044379656625,5.75551232166018,5.90095846645367,6.27156549520767,NA,5.35376044568245,8.01273885350319,8.07006369426752,NA,6.79078014184397,7.15130023640662,7.21019108280255,87.2176565417279,17.8061448689202,105.023801410648,86.7524753197057,49.982582532904
"01071","AL","Jackson",NA,NA,0.19532746074301,6.79964927663305,7.2562358276644,7.96692607003891,6.36102236421725,6.27156549520767,NA,2.77437325905292,7.82802547770701,7.64012738853503,NA,4.04609929078014,6.95626477541371,4.64543524416136,68.7410519301545,21.6618140349746,90.4028659651291,70.4434900872937,37.6250997535572
"01073","AL","Jefferson",7.37254901960784,NA,6.74454232094983,8.21569487067076,6.35568513119534,6.07976653696498,4.84664536741214,5.61980830670927,NA,8.14484679665738,7,7.64012738853503,NA,6.39716312056738,9.72222222222222,9.69851380042463,93.8375648819168,19.3133141445308,113.150879026448,92.4471599969601,53.3795383501675
"01075","AL","Lamar",NA,NA,6.39984680199157,5.27400263042525,5.40654356980888,8.57976653696498,7.86581469648562,7.41214057507987,NA,8.53481894150418,8.56687898089172,8.57643312101911,NA,2.04609929078014,NA,NA,68.6623451449513,25.9356571175426,94.5980022624939,75.894672386418,49.4729337522604
